baserent,balcony,noparkspaces,haskitchen,cellar,livingspace,petsallowed,geo_krs,lift,norooms,floor,garden,energyefficiencyclass
884.0,True,1.0,False,True,80.3,negotiable,Ortenaukreis,True,3.0,0.0,False,B
900.0,True,1.0,True,False,58.85,negotiable,Frankfurt_am_Main,True,2.0,2.0,False,B
890.0,True,2.0,False,True,92.92,negotiable,Main_Kinzig_Kreis,True,3.0,3.0,False,B
701.39,True,1.0,False,False,73.83,no,Recklinghausen_Kreis,True,2.5,0.0,True,B
959.63,True,1.0,True,True,82.1,yes,Leipzig,True,3.0,1.0,False,C
2444.0,True,1.0,False,True,188.01,negotiable,Bochum,True,4.0,3.0,False,A_PLUS
1350.0,False,1.0,False,True,104.72,negotiable,Berlin,True,4.0,2.0,False,B
900.0,True,1.0,False,False,80.0,no,Rosenheim_Kreis,False,2.0,1.0,False,A
1230.0,True,1.0,False,True,97.42,negotiable,G?ppingen_Kreis,True,4.0,2.0,True,A_PLUS
1100.0,True,1.0,True,False,102.92,negotiable,Leipzig,True,4.0,1.0,False,B
1100.0,True,1.0,False,True,83.25,negotiable,G?ppingen_Kreis,True,3.0,1.0,True,A_PLUS
1565.25,True,1.0,True,True,83.48,negotiable,Berlin,True,3.0,4.0,False,B
1890.0,True,1.0,False,True,101.0,no,M?nchen,False,3.0,1.0,False,A_PLUS
511.78,True,1.0,True,False,40.01,negotiable,Dresden,True,1.0,1.0,False,A_PLUS
680.0,True,1.0,False,True,56.61,negotiable,Wolfsburg,False,2.0,1.0,False,A_PLUS
790.0,True,1.0,True,False,52.85,negotiable,Frankfurt_am_Main,True,1.5,2.0,False,B
810.0,True,1.0,False,True,72.0,negotiable,Mettmann_Kreis,False,2.0,2.0,False,B
890.0,True,2.0,True,True,85.3,negotiable,Main_Kinzig_Kreis,True,3.0,3.0,False,A
860.0,True,2.0,False,True,128.0,no,Westerwaldkreis,False,4.0,1.0,False,A_PLUS
974.0,True,1.0,False,True,77.88,negotiable,Wolfsburg,False,2.0,1.0,False,A_PLUS
1050.0,True,1.0,False,False,103.05,no,Dresden,True,4.0,2.0,False,B
1701.31,True,1.0,True,True,130.87,yes,Dresden,True,5.0,5.0,False,B
1350.0,True,1.0,True,True,104.58,no,B?blingen_Kreis,False,4.0,2.0,False,B
1150.0,True,1.0,True,True,120.76,negotiable,Segeberg_Kreis,True,4.0,4.0,False,A
1296.0,True,1.0,True,True,133.53,yes,M?nchengladbach,True,4.0,2.0,True,A_PLUS
882.0,True,1.0,False,False,85.0,negotiable,Ortenaukreis,True,3.0,1.0,False,A
353.95,True,1.0,False,False,67.42,no,Borken_Kreis,False,3.0,1.0,False,A
1852.79,True,1.0,True,False,91.95,negotiable,Berlin,True,4.0,2.0,False,C
2220.0,True,2.0,True,True,123.0,no,M?nchen,True,4.0,0.0,True,A
1700.0,True,1.0,False,True,100.0,negotiable,Berlin,True,3.0,3.0,True,B
1098.96,True,1.0,True,False,96.44,negotiable,Leipzig,True,4.0,2.0,False,B
800.0,True,1.0,False,True,90.0,no,Borken_Kreis,False,3.0,1.0,False,A_PLUS
920.0,True,1.0,False,True,87.0,negotiable,Rhein_Neckar_Kreis,True,3.0,4.0,False,B
1890.0,True,1.0,True,True,80.0,negotiable,M?nchen,True,2.0,2.0,True,A_PLUS
1620.0,True,1.0,True,True,95.79,negotiable,M?nchen,True,3.0,0.0,True,B
1100.0,True,1.0,True,True,116.3,no,G?ppingen_Kreis,True,4.5,2.0,False,B
858.59,True,1.0,False,True,78.77,no,Dresden,True,2.0,7.0,False,B
1680.0,True,1.0,False,True,150.0,negotiable,Darmstadt_Dieburg_Kreis,True,5.0,1.0,False,A_PLUS
390.0,False,1.0,True,False,18.0,negotiable,Bonn,True,1.0,2.0,False,B
990.0,True,1.0,False,True,56.7,no,M?nchen,True,2.0,4.0,False,B
1848.0,True,1.0,False,True,84.0,no,M?nchen,True,3.0,1.0,False,A
2550.0,True,2.0,False,True,228.6,yes,Dresden,True,6.0,5.0,False,B
1355.2,True,1.0,True,True,79.7,no,Hamburg,True,3.0,1.0,False,B
1360.0,True,1.0,False,True,102.0,no,D?sseldorf,True,3.0,2.0,False,B
480.0,True,1.0,False,True,60.0,no,Borken_Kreis,True,2.0,2.0,False,A_PLUS
660.0,False,1.0,True,False,42.0,no,Braunschweig,True,2.0,2.0,False,A
599.0,True,38.0,True,False,20.0,no,M?nchen,True,1.0,3.0,False,A_PLUS
1420.8,False,1.0,True,True,76.8,no,M?nchen,False,3.0,2.0,True,A_PLUS
1110.0,True,1.0,True,True,66.0,no,Ludwigsburg_Kreis,True,2.0,2.0,True,A_PLUS
2700.0,True,1.0,True,True,109.57,yes,M?nchen,True,4.0,7.0,True,B
1200.0,True,1.0,False,True,91.0,no,Frankfurt_am_Main,True,3.0,2.0,False,B
642.0,True,1.0,True,False,32.89,no,Augsburg,False,1.0,5.0,False,B
1187.55,True,1.0,True,False,105.13,negotiable,Leipzig,True,4.0,2.0,True,A
783.68,True,1.0,True,True,59.37,yes,Dresden,True,3.0,5.0,False,B
962.0,True,1.0,False,False,96.2,negotiable,Cottbus,True,3.0,1.0,False,A
990.0,True,1.0,True,False,72.16,negotiable,Mainz,True,2.0,4.0,False,B
1750.0,True,1.0,True,True,88.03,no,Frankfurt_am_Main,True,3.0,4.0,False,B
807.2,True,1.0,False,True,80.72,no,Borken_Kreis,False,3.0,1.0,False,A
727.0,True,1.0,False,True,64.3,negotiable,Ortenaukreis,True,2.0,0.0,True,B
1226.59,True,1.0,True,False,126.22,negotiable,Leipzig,True,4.0,1.0,False,D
1378.0,True,1.0,False,True,119.8,negotiable,Krefeld,True,2.0,4.0,False,C
827.0,True,1.0,False,False,84.47,no,Borken_Kreis,True,3.0,1.0,True,A_PLUS
477.78,True,1.0,False,True,56.21,negotiable,Aachen_Kreis,True,2.0,3.0,False,B
924.0,True,2.0,True,True,77.0,negotiable,Offenbach_Kreis,False,3.0,2.0,False,A
1805.0,True,1.0,False,True,150.1,negotiable,Krefeld,True,4.0,1.0,False,C
2596.3,True,0.0,True,True,148.0,negotiable,Berlin,True,3.0,4.0,False,B
1837.55,True,1.0,True,True,128.5,yes,Leipzig,True,5.0,0.0,True,B
1164.69,True,1.0,True,False,92.07,negotiable,Frankfurt_am_Main,True,3.0,2.0,False,B
1500.0,True,2.0,True,True,146.75,negotiable,Wolfsburg,True,3.0,2.0,False,A_PLUS
1840.0,True,1.0,True,True,95.38,negotiable,Berlin,True,2.0,4.0,False,B
1500.0,True,1.0,True,True,53.97,negotiable,Frankfurt_am_Main,True,2.0,6.0,False,A
1720.0,True,1.0,False,True,131.5,no,Frankfurt_am_Main,False,3.0,2.0,False,A
680.0,True,1.0,False,True,56.8,negotiable,Rheingau_Taunus_Kreis,True,2.0,1.0,False,A_PLUS
2000.0,True,1.0,True,True,137.2,negotiable,D?sseldorf,True,5.0,2.0,False,B
1430.0,True,1.0,True,True,106.61,negotiable,Harburg_Kreis,True,3.0,2.0,False,A
1136.58,True,1.0,True,False,101.38,negotiable,Leipzig,True,4.0,1.0,False,B
645.0,True,10.0,True,True,43.0,yes,Segeberg_Kreis,True,1.0,2.0,False,A_PLUS
1950.0,True,1.0,False,True,150.0,negotiable,Magdeburg,True,4.0,3.0,False,B
790.68,False,1.0,True,True,64.81,yes,Dresden,True,3.0,0.0,False,B
1821.33,True,1.0,True,True,103.79,negotiable,Berlin,True,3.0,3.0,False,B
1279.0,True,1.0,False,False,116.0,negotiable,Leipzig,False,4.0,1.0,False,A
1200.0,True,1.0,False,True,110.0,no,Offenbach_Kreis,True,4.0,1.0,False,A_PLUS
1382.81,True,1.0,True,True,102.43,yes,Leipzig,True,3.0,5.0,True,B
795.0,True,1.0,False,True,26.8,no,Aachen,True,1.0,3.0,False,A
1098.39,True,1.0,True,False,96.44,negotiable,Leipzig,True,4.0,3.0,False,B
660.0,True,1.0,True,False,59.92,no,Oldenburg_Oldenburg,False,2.5,1.0,False,A_PLUS
1020.3,True,1.0,False,True,102.0,negotiable,Rhein_Sieg_Kreis,True,3.0,2.0,False,A_PLUS
558.0,True,1.0,False,True,61.95,no,Recklinghausen_Kreis,True,2.0,2.0,False,A
991.24,True,1.0,True,False,66.75,negotiable,Frankfurt_am_Main,True,2.0,6.0,False,B
840.0,True,1.0,False,True,84.0,no,G?tersloh_Kreis,True,3.0,0.0,False,A_PLUS
715.0,True,1.0,False,True,68.0,negotiable,Rhein_Erft_Kreis,True,2.0,0.0,True,C
600.0,True,1.0,False,True,64.87,negotiable,M?hldorf_am_Inn_Kreis,True,2.0,1.0,True,A
1247.64,True,1.0,False,True,108.49,no,Mannheim,True,4.0,1.0,False,A_PLUS
990.0,True,1.0,False,True,46.7,negotiable,Berlin,True,1.0,4.0,False,A_PLUS
955.0,True,1.0,True,True,89.02,negotiable,Harburg_Kreis,True,3.0,0.0,True,A
1750.0,True,1.0,True,True,107.0,negotiable,Frankfurt_am_Main,True,3.0,2.0,False,A
1421.0,True,1.0,True,True,101.5,no,Unterallg?u_Kreis,True,2.0,0.0,False,C
826.44,True,1.0,True,False,53.84,negotiable,Frankfurt_am_Main,True,1.5,0.0,True,B
1590.0,True,1.0,True,True,100.0,no,K?ln,True,3.0,4.0,False,B
790.0,True,1.0,True,True,60.84,no,Hamburg,True,2.0,2.0,False,B
515.0,True,33.0,False,False,17.85,no,Stormarn_Kreis,True,1.0,2.0,False,A_PLUS
1765.0,True,2.0,True,False,160.41,negotiable,Offenbach_Kreis,True,4.0,3.0,False,A
1610.0,True,2.0,True,True,103.0,no,M?nchen,True,4.0,3.0,False,B
755.0,True,1.0,False,True,82.34,no,G?tersloh_Kreis,True,3.0,0.0,True,A_PLUS
950.0,True,1.0,False,False,81.0,negotiable,Rhein_Erft_Kreis,True,3.5,0.0,False,A
1100.0,True,1.0,False,True,90.0,negotiable,Mettmann_Kreis,True,3.0,1.0,False,A_PLUS
819.4,True,1.0,True,True,87.73,negotiable,Dresden,True,3.0,0.0,False,A
825.0,True,1.0,False,True,66.0,negotiable,Rhein_Erft_Kreis,True,2.0,0.0,True,A
720.0,True,1.0,False,False,91.69,no,Aachen_Kreis,False,2.0,1.0,True,A_PLUS
1695.0,True,1.0,True,True,86.0,negotiable,M?nchen,True,3.0,1.0,True,B
1082.52,True,1.0,True,True,87.3,yes,Leipzig,True,3.0,1.0,True,C
995.0,True,1.0,True,True,66.3,negotiable,Mannheim,True,2.0,2.0,False,B
1509.04,True,1.0,True,True,116.98,yes,Leipzig,True,4.0,4.0,False,B
1740.0,True,2.0,True,True,119.91,negotiable,Ebersberg_Kreis,True,4.0,3.0,False,B
1450.0,True,2.0,False,True,120.0,no,G?ppingen_Kreis,False,4.0,1.0,True,A_PLUS
1195.0,True,1.0,False,True,87.01,negotiable,D?sseldorf,True,3.0,2.0,False,B
1458.0,True,1.0,False,True,115.3,negotiable,Bochum,True,3.0,0.0,True,A_PLUS
1050.0,True,1.0,True,True,63.31,negotiable,Hamburg,True,3.0,4.0,False,A
845.0,True,1.0,False,False,57.1,no,Ingolstadt,False,3.0,0.0,False,C
512.08,True,1.0,True,True,64.01,negotiable,Borken_Kreis,True,2.0,1.0,True,A_PLUS
851.0,True,1.0,False,True,80.0,negotiable,Ortenaukreis,True,3.0,2.0,False,B
1428.0,True,2.0,False,False,114.0,negotiable,Wolfsburg,False,3.0,3.0,False,B
2300.0,True,4.0,False,True,150.0,no,Mannheim,True,4.5,6.0,False,C
1890.0,True,1.0,False,True,146.0,no,Main_Kinzig_Kreis,True,4.0,3.0,False,A_PLUS
780.0,True,1.0,False,True,60.38,negotiable,Wolfsburg,False,2.0,0.0,False,A_PLUS
753.0,True,1.0,False,True,64.3,negotiable,Ortenaukreis,True,2.0,0.0,True,B
1490.0,True,1.0,True,True,147.0,negotiable,Offenbach_am_Main,True,3.5,3.0,False,A_PLUS
725.0,True,1.0,False,True,63.0,negotiable,Leipzig,True,2.0,1.0,False,B
2300.0,True,1.0,True,True,144.0,negotiable,N?rnberg,True,5.0,0.0,True,A
533.83,True,1.0,False,True,76.26,negotiable,Aachen_Kreis,True,3.0,1.0,True,B
1883.0,True,1.0,False,True,85.6,negotiable,M?nchen,True,3.0,0.0,False,A_PLUS
975.0,True,1.0,False,True,65.43,negotiable,Mannheim,True,2.0,4.0,False,B
1190.0,True,1.0,False,True,113.0,no,Main_Kinzig_Kreis,True,3.0,3.0,False,A_PLUS
1600.0,True,1.0,True,True,133.0,negotiable,Hamburg,True,4.0,5.0,False,C
869.0,True,1.0,True,True,58.0,no,Hamburg,True,2.0,1.0,False,A_PLUS
840.0,True,1.0,False,True,84.0,no,G?tersloh_Kreis,True,3.0,1.0,False,A_PLUS
685.17,True,1.0,True,True,59.58,yes,Dresden,True,1.0,1.0,False,C
2374.84,True,1.0,True,True,111.5,negotiable,Berlin,True,4.0,5.0,False,C
890.0,True,1.0,False,False,104.75,no,Celle_Kreis,True,4.0,0.0,False,A_PLUS
1490.0,True,1.0,False,True,68.0,no,M?nchen,True,2.0,2.0,False,A_PLUS
1480.0,True,2.0,True,True,127.0,no,B?blingen_Kreis,False,4.0,2.0,False,A
1600.0,True,1.0,True,True,106.0,negotiable,Main_Taunus_Kreis,True,3.0,3.0,False,B
1980.0,True,1.0,False,True,118.0,negotiable,Frankfurt_am_Main,True,3.0,4.0,False,A_PLUS
940.0,True,1.0,False,False,94.0,yes,Hannover_Kreis,False,3.0,1.0,True,A_PLUS
972.0,True,1.0,False,True,90.0,no,Aachen,True,3.0,0.0,True,A_PLUS
1690.0,True,1.0,True,False,120.0,no,Braunschweig,True,3.0,4.0,False,A
874.18,True,1.0,True,False,54.98,negotiable,Frankfurt_am_Main,True,3.0,6.0,False,B
440.0,True,1.0,True,False,39.74,negotiable,Oldenburg_Oldenburg,False,1.0,0.0,True,A_PLUS
1250.57,True,1.0,False,True,126.32,negotiable,Dortmund,True,3.0,3.0,False,A
1200.0,True,1.0,False,True,72.27,negotiable,D?sseldorf,True,3.0,5.0,False,C
780.0,True,1.0,False,True,71.0,no,M?hldorf_am_Inn_Kreis,True,2.0,2.0,False,A_PLUS
2214.51,True,1.0,True,True,114.15,negotiable,Berlin,True,3.0,5.0,False,B
1150.0,True,1.0,False,False,105.0,negotiable,Borken_Kreis,True,3.0,2.0,False,A
1660.0,True,2.0,False,True,103.5,negotiable,Frankfurt_am_Main,True,4.0,2.0,False,A
690.0,True,1.0,False,True,62.8,no,G?tersloh_Kreis,True,2.0,2.0,False,A_PLUS
1471.5,True,2.0,False,True,109.0,no,Bonn,True,4.0,4.0,True,A_PLUS
1430.0,True,1.0,True,True,106.61,negotiable,Harburg_Kreis,True,3.0,2.0,False,A
1375.0,True,1.0,True,True,112.76,negotiable,Stormarn_Kreis,True,3.0,3.0,False,A_PLUS
1581.0,True,1.0,False,True,117.13,negotiable,Bonn,True,4.0,5.0,False,B
2000.0,True,1.0,True,True,102.23,no,Berlin,True,4.0,1.0,False,B
1980.5,True,3.0,True,True,123.0,negotiable,M?nchen_Kreis,False,5.0,0.0,True,B
1284.46,True,1.0,True,True,98.05,yes,Leipzig,True,4.0,3.0,True,B
1252.0,True,1.0,True,True,94.14,negotiable,Hamburg,True,2.5,1.0,True,A_PLUS
530.0,True,33.0,False,False,18.58,no,Stormarn_Kreis,True,1.0,2.0,False,A_PLUS
1033.2,True,1.0,True,True,84.0,negotiable,Dresden,True,3.0,3.0,True,B
1470.0,True,1.0,False,True,117.0,no,Wetteraukreis,True,4.0,2.0,False,B
1050.0,True,1.0,False,True,104.07,no,Landshut_Kreis,False,4.0,1.0,False,A_PLUS
703.0,False,1.0,False,False,38.0,negotiable,F?rstenfeldbruck_Kreis,True,1.0,1.0,False,A
1214.39,True,1.0,False,True,127.83,negotiable,Dortmund,True,4.0,1.0,False,A
1390.0,True,1.0,True,True,56.6,no,Ebersberg_Kreis,True,2.0,0.0,True,B
2304.0,True,2.0,True,True,144.0,negotiable,N?rnberg,True,5.0,0.0,True,A
830.0,True,1.0,False,True,60.04,no,Mainz,True,2.0,3.0,False,A
714.0,True,1.0,True,False,55.0,negotiable,Dresden,True,1.0,2.0,False,A_PLUS
960.0,True,2.0,False,True,87.9,no,Mainz,True,3.0,1.0,False,A
1200.0,False,1.0,True,True,89.0,no,Mannheim,False,2.0,-1.0,True,A
1270.0,True,9.0,False,True,127.0,negotiable,M?nchengladbach,True,3.0,2.0,False,A_PLUS
1490.0,True,1.0,False,True,129.5,negotiable,Ortenaukreis,True,5.0,4.0,False,B
900.0,True,1.0,False,True,85.0,no,Rheingau_Taunus_Kreis,True,3.0,1.0,False,B
1138.0,True,2.0,False,False,108.38,no,Dortmund,False,3.5,2.0,False,A_PLUS
1305.0,True,1.0,True,True,111.0,negotiable,Harburg_Kreis,True,3.0,1.0,False,A_PLUS
870.0,True,1.0,False,True,76.01,negotiable,Mettmann_Kreis,True,3.0,2.0,False,A_PLUS
720.0,True,1.0,False,True,68.0,negotiable,Wetteraukreis,True,2.0,0.0,True,B
770.0,True,1.0,True,False,67.64,negotiable,Main_Kinzig_Kreis,True,2.0,3.0,False,A_PLUS
1585.0,True,1.0,True,True,113.81,negotiable,Hamburg,True,4.0,2.0,True,B
1160.0,False,1.0,False,False,68.36,no,Heilbronn,True,3.0,2.0,False,A_PLUS
685.0,True,9.0,False,True,68.5,negotiable,M?nchengladbach,True,2.0,2.0,False,A_PLUS
980.0,True,1.0,False,True,121.0,negotiable,Aachen_Kreis,True,3.0,3.0,False,A_PLUS
755.4,True,1.0,False,False,75.54,negotiable,Cottbus,True,2.0,4.0,False,A
1415.0,True,1.0,True,True,95.49,negotiable,Frankfurt_am_Main,True,3.0,2.0,False,A
1384.0,True,1.0,False,True,114.53,negotiable,Bochum,True,3.0,1.0,False,A_PLUS
1650.0,True,1.0,True,True,144.3,negotiable,D?sseldorf,True,5.0,0.0,True,B
1615.42,True,1.0,True,True,121.46,yes,Leipzig,True,4.0,0.0,True,B
875.0,True,1.0,True,True,67.37,negotiable,Mannheim,True,2.0,2.0,False,B
666.58,True,1.0,True,True,56.73,yes,Leipzig,True,2.0,0.0,False,B
877.0,True,1.0,False,True,78.0,negotiable,Ortenaukreis,True,3.0,1.0,False,B
1199.77,True,1.0,True,True,41.17,yes,Berlin,True,2.0,2.0,False,B
1250.0,True,1.0,True,True,119.72,negotiable,Segeberg_Kreis,True,3.0,4.0,False,A
749.0,True,1.0,False,True,79.9,negotiable,Magdeburg,True,3.0,2.0,False,B
737.77,True,1.0,False,True,67.07,no,Rhein_Erft_Kreis,False,2.0,0.0,False,B
2195.0,True,1.0,True,True,97.81,negotiable,M?nchen,True,3.0,2.0,False,B
1788.75,True,2.0,True,True,119.25,yes,Ebersberg_Kreis,True,4.0,0.0,True,A
790.0,True,1.0,True,True,57.0,negotiable,Mannheim,True,2.0,1.0,False,B
1790.0,True,2.0,False,True,114.0,no,M?nchen_Kreis,True,3.0,3.0,False,A
840.0,True,1.0,True,False,55.26,negotiable,Frankfurt_am_Main,True,1.5,0.0,True,B
650.0,True,1.0,True,True,55.0,no,Heilbronn_Kreis,False,2.0,1.0,False,C
750.0,True,1.0,False,False,72.0,negotiable,Oldenburg_Oldenburg,False,3.0,0.0,True,A
1245.0,True,2.0,False,True,107.13,no,Dresden,True,4.0,5.0,False,A
1101.85,True,1.0,False,True,56.51,negotiable,M?nchen,True,2.0,3.0,False,B
880.0,True,1.0,False,False,80.0,no,Wetteraukreis,True,3.0,3.0,False,A
1009.0,True,1.0,True,True,75.86,negotiable,Berlin,False,2.0,0.0,True,B
1000.0,True,1.0,False,True,95.0,no,Rhein_Neckar_Kreis,False,3.0,1.0,True,A_PLUS
900.0,True,1.0,False,True,93.0,negotiable,Bielefeld,True,3.0,1.0,True,A
1235.0,True,1.0,True,True,107.33,negotiable,Hannover_Kreis,False,2.5,0.0,False,B
659.61,True,1.0,False,False,62.82,negotiable,Gro?_Gerau_Kreis,True,2.0,2.0,False,B
920.0,True,1.0,False,True,63.0,negotiable,Berlin,True,2.0,1.0,False,B
483.0,False,1.0,True,False,34.0,no,Segeberg_Kreis,True,1.0,2.0,False,D
1300.0,True,1.0,False,False,124.75,no,Dresden,True,5.0,6.0,False,B
805.0,True,2.0,True,True,70.0,negotiable,Aachen_Kreis,True,2.0,2.0,False,A
1310.0,True,2.0,False,True,128.0,negotiable,Dortmund,False,4.5,1.0,False,A_PLUS
980.0,False,2.0,True,True,89.0,no,Heilbronn_Kreis,True,3.0,1.0,False,A_PLUS
939.0,True,2.0,False,True,115.0,no,Unterallg?u_Kreis,True,3.0,3.0,False,A_PLUS
937.0,True,1.0,False,True,81.13,no,Bonn,True,3.0,3.0,False,B
1000.0,True,1.0,False,True,82.6,yes,Bamberg,True,3.0,2.0,False,B
1433.34,True,1.0,False,True,110.26,negotiable,D?sseldorf,True,4.0,2.0,True,A
1394.7,True,1.0,False,True,146.81,no,Leipzig,True,5.0,0.0,False,C
1691.43,True,1.0,False,True,94.23,negotiable,M?nchen,True,4.0,3.0,False,B
1075.0,True,1.0,True,True,86.0,no,B?blingen_Kreis,True,3.0,1.0,False,C
1650.0,True,1.0,False,True,150.0,negotiable,Mainz,False,4.0,2.0,False,A
1185.0,True,1.0,True,True,41.0,no,Stuttgart,True,2.0,3.0,False,B
970.0,True,1.0,False,True,84.0,no,Mannheim,True,3.0,1.0,False,B
1098.05,True,1.0,True,False,96.36,negotiable,Leipzig,True,4.0,4.0,False,B
947.32,True,1.0,True,True,86.12,negotiable,Bremen,True,3.0,4.0,False,D
820.0,True,1.0,False,True,83.26,no,Bielefeld,True,2.0,0.0,False,B
1840.0,True,1.0,False,True,108.3,negotiable,N?rnberg,True,2.0,5.0,False,C
1350.0,True,1.0,False,True,101.32,no,Mannheim,True,3.0,2.0,True,B
1137.2,True,1.0,False,True,61.47,negotiable,M?nchen,True,2.0,0.0,False,B
738.65,True,1.0,False,False,67.15,negotiable,Gro?_Gerau_Kreis,True,2.0,3.0,False,B
1107.0,True,1.0,True,True,120.0,negotiable,M?nchengladbach,True,4.0,3.0,True,A_PLUS
1375.0,True,1.0,True,True,131.3,negotiable,Braunschweig,True,4.0,0.0,True,A
2950.0,True,1.0,False,True,212.12,no,Bielefeld,True,4.0,3.0,False,A
750.0,True,1.0,True,True,65.0,negotiable,Pinneberg_Kreis,True,2.0,1.0,False,A
630.0,True,1.0,False,True,68.9,no,Bad_Kreuznach_Kreis,True,2.0,1.0,False,A_PLUS
1070.0,True,1.0,True,False,86.13,negotiable,Stormarn_Kreis,True,2.0,1.0,False,A
828.9,True,1.0,True,True,80.02,negotiable,Bremen,True,2.0,0.0,False,B
1890.0,True,1.0,False,True,95.0,no,M?nchen,True,3.0,1.0,False,A_PLUS
1250.0,True,1.0,False,True,112.46,no,Bielefeld,True,4.0,2.0,False,B
1392.32,True,1.0,True,True,73.24,negotiable,Berlin,True,3.0,0.0,False,B
600.0,True,1.0,False,True,70.0,no,Wetteraukreis,True,2.0,1.0,False,B
1300.0,True,2.0,False,False,110.0,negotiable,Darmstadt_Dieburg_Kreis,False,4.0,2.0,True,A_PLUS
665.0,True,1.0,False,True,70.41,negotiable,M?hldorf_am_Inn_Kreis,True,2.0,0.0,True,A_PLUS
680.0,True,1.0,False,True,76.14,no,G?tersloh_Kreis,False,3.0,2.0,False,A
495.0,True,1.0,False,False,62.05,negotiable,Leipzig,True,2.0,1.0,True,B
1090.0,True,2.0,False,True,92.0,negotiable,Heilbronn,True,3.5,3.0,True,A_PLUS
920.0,True,1.0,False,True,90.0,no,Rheingau_Taunus_Kreis,True,3.0,1.0,False,B
815.0,True,1.0,True,True,57.98,no,Ingolstadt,True,2.0,3.0,False,A
1590.0,True,1.0,True,True,121.0,negotiable,Mainz,True,4.0,1.0,True,B
1470.0,True,1.0,False,True,67.5,negotiable,M?nchen,True,3.0,0.0,True,B
870.0,True,1.0,False,True,79.0,negotiable,Aachen_Kreis,True,3.0,3.0,False,A_PLUS
1542.3,True,1.0,True,True,86.89,negotiable,Berlin,True,3.0,3.0,False,B
800.0,True,1.0,False,True,92.0,negotiable,Cottbus,True,3.0,1.0,False,B
1600.0,True,1.0,True,True,80.0,no,M?nchen,False,3.0,1.0,False,A
679.26,True,1.0,True,True,69.03,negotiable,Dresden,True,2.0,2.0,False,A
1070.0,True,2.0,False,True,107.0,negotiable,Bad_Kreuznach_Kreis,True,3.0,1.0,False,A_PLUS
1247.4,True,1.0,False,True,46.2,no,M?nchen,True,2.0,2.0,False,A
689.7,True,1.0,False,False,62.7,negotiable,Berlin,True,2.0,1.0,True,B
995.0,True,1.0,True,True,82.05,no,Bremen,True,2.0,2.0,False,A_PLUS
1290.0,True,1.0,False,True,101.31,negotiable,Borken_Kreis,True,3.0,2.0,False,A_PLUS
1100.0,True,1.0,True,True,80.0,negotiable,Offenbach_Kreis,True,3.0,1.0,False,B
890.0,True,1.0,False,True,89.4,no,G?tersloh_Kreis,True,3.0,1.0,False,A_PLUS
1030.0,True,1.0,False,True,88.2,no,Bonn,True,2.0,2.0,False,A_PLUS
1100.0,True,1.0,True,True,87.24,negotiable,Main_Taunus_Kreis,True,3.0,2.0,False,B
1032.71,True,1.0,True,True,75.38,yes,Dresden,True,2.0,0.0,False,C
2507.33,True,1.0,True,False,116.62,negotiable,Berlin,True,4.0,5.0,False,C
925.0,True,1.0,False,True,80.4,yes,Dresden,True,3.0,3.0,True,B
1100.0,True,2.0,False,True,95.0,no,Darmstadt_Dieburg_Kreis,True,3.0,1.0,False,A
1260.0,True,2.0,False,True,100.72,negotiable,Rheinisch_Bergischer_Kreis,True,3.0,1.0,True,A_PLUS
1110.0,True,1.0,True,False,102.78,negotiable,Leipzig,True,4.0,2.0,False,B
1400.0,True,1.0,True,True,82.0,negotiable,Wiesbaden,True,3.0,4.0,True,C
1080.0,True,1.0,True,True,90.13,no,Magdeburg,True,2.0,2.0,False,A
1960.0,True,1.0,False,True,149.0,negotiable,Potsdam_Mittelmark_Kreis,True,5.0,3.0,True,A
805.0,True,1.0,False,False,89.0,negotiable,Hannover_Kreis,True,2.0,1.0,True,A_PLUS
857.0,True,1.0,False,True,95.27,no,Aachen,False,3.0,2.0,False,A
1810.0,True,2.0,True,False,168.54,negotiable,Offenbach_Kreis,True,6.0,3.0,False,A
1300.0,True,2.0,True,True,104.4,no,Heilbronn_Kreis,True,3.0,2.0,False,A_PLUS
1350.0,True,1.0,True,True,64.0,negotiable,M?nchen,True,2.0,0.0,True,A_PLUS
1145.0,True,1.0,True,False,103.97,negotiable,Leipzig,True,4.0,5.0,False,A
1800.0,True,2.0,True,False,151.2,no,Bremen,True,3.0,1.0,False,B
490.19,True,1.0,True,True,36.31,yes,Dresden,True,2.0,1.0,False,B
950.0,True,2.0,False,True,90.0,no,Rheingau_Taunus_Kreis,True,3.0,1.0,False,B
2440.0,True,1.0,True,True,147.57,negotiable,Frankfurt_am_Main,True,4.0,5.0,False,A_PLUS
2450.0,True,1.0,True,True,148.04,negotiable,Frankfurt_am_Main,True,5.0,3.0,False,A_PLUS
980.0,True,1.0,True,False,93.23,negotiable,Leipzig,True,4.0,2.0,False,B
2700.0,True,1.0,True,True,133.76,negotiable,D?sseldorf,True,3.5,1.0,False,A_PLUS
690.0,True,1.0,False,True,76.67,negotiable,Leipzig_Kreis,True,2.0,0.0,False,A
505.0,True,1.0,False,False,55.0,no,Steinfurt_Kreis,True,2.0,0.0,True,A_PLUS
870.0,True,1.0,False,True,96.9,negotiable,Cottbus,True,3.0,4.0,False,B
1290.0,True,1.0,False,True,91.0,negotiable,K?ln,True,3.0,4.0,False,A
1100.0,True,2.0,False,True,96.0,negotiable,Rosenheim_Kreis,False,3.0,0.0,False,B
1260.0,True,1.0,True,True,101.0,negotiable,Bielefeld,True,3.0,1.0,False,A_PLUS
